#[c-1]:LPQ11-185-4-1ul-pos-M3.raw
#[c-2]:LPQ11-185-4-1ul-pos-M2.raw
#[c-3]:LPQ11-185-4-1ul-pos-M1.raw
#[c-4]:LPQ11-185-4-1ul-pos-C3.raw
#[c-5]:LPQ11-185-4-1ul-pos-C2.raw
#[c-6]:LPQ11-185-4-1ul-pos-C1.raw
#[c-7]:LPQ11-185-4-1ul-pos-A3.raw
#[c-8]:LPQ11-185-4-1ul-pos-A2.raw
#[c-9]:LPQ11-185-4-1ul-pos-A1.raw
#[s1-1]:qc1-4-1ul-pos-A3.raw
#[s1-2]:qc3-4-1ul-pos-A3.raw
#normalize base:
#control group:c
#toprank filter:true
#mScoreThreshold:5.0
#cScoreThreshold:2.0

Rej.	LipidIon	LipidGroup	Class	FattyAcid	FA1	FA2	FA3	CalcMz	IonFormula	ARatio[s1/c]	HRatio[s1/c]	ADiff[s1/c]	HDiff[s1/c]	GroupArea[c]	GroupArea[s1]	GroupHeight[c]	GroupHeight[s1]	GroupTopPos[c]	GroupTopPos[s1]	AreaRSD[c]	AreaRSD[s1]	HeightRSD[c]	HeightRSD[s1]	GroupPQ[c]	GroupPQ[s1]	GroupS/N[c]	GroupS/N[s1]	Area[c-1]	Area[c-2]	Area[c-3]	Area[c-4]	Area[c-5]	Area[c-6]	Area[c-7]	Area[c-8]	Area[c-9]	Area[s1-1]	Area[s1-2]	Height[c-1]	Height[c-2]	Height[c-3]	Height[c-4]	Height[c-5]	Height[c-6]	Height[c-7]	Height[c-8]	Height[c-9]	Height[s1-1]	Height[s1-2]	NormArea[c-1]	NormArea[c-2]	NormArea[c-3]	NormArea[c-4]	NormArea[c-5]	NormArea[c-6]	NormArea[c-7]	NormArea[c-8]	NormArea[c-9]	NormArea[s1-1]	NormArea[s1-2]	NormHeight[c-1]	NormHeight[c-2]	NormHeight[c-3]	NormHeight[c-4]	NormHeight[c-5]	NormHeight[c-6]	NormHeight[c-7]	NormHeight[c-8]	NormHeight[c-9]	NormHeight[s1-1]	NormHeight[s1-2]	TopPos[c-1]	TopPos[c-2]	TopPos[c-3]	TopPos[c-4]	TopPos[c-5]	TopPos[c-6]	TopPos[c-7]	TopPos[c-8]	TopPos[c-9]	TopPos[s1-1]	TopPos[s1-2]	Hwhm(L)[c-1]	Hwhm(L)[c-2]	Hwhm(L)[c-3]	Hwhm(L)[c-4]	Hwhm(L)[c-5]	Hwhm(L)[c-6]	Hwhm(L)[c-7]	Hwhm(L)[c-8]	Hwhm(L)[c-9]	Hwhm(L)[s1-1]	Hwhm(L)[s1-2]	Hwhm(R)[c-1]	Hwhm(R)[c-2]	Hwhm(R)[c-3]	Hwhm(R)[c-4]	Hwhm(R)[c-5]	Hwhm(R)[c-6]	Hwhm(R)[c-7]	Hwhm(R)[c-8]	Hwhm(R)[c-9]	Hwhm(R)[s1-1]	Hwhm(R)[s1-2]	AreaScore[c-1]	AreaScore[c-2]	AreaScore[c-3]	AreaScore[c-4]	AreaScore[c-5]	AreaScore[c-6]	AreaScore[c-7]	AreaScore[c-8]	AreaScore[c-9]	AreaScore[s1-1]	AreaScore[s1-2]	DataId[c-1]	DataId[c-2]	DataId[c-3]	DataId[c-4]	DataId[c-5]	DataId[c-6]	DataId[c-7]	DataId[c-8]	DataId[c-9]	DataId[s1-1]	DataId[s1-2]	Scan[c-1]	Scan[c-2]	Scan[c-3]	Scan[c-4]	Scan[c-5]	Scan[c-6]	Scan[c-7]	Scan[c-8]	Scan[c-9]	Scan[s1-1]	Scan[s1-2]	ObsMz[c-1]	ObsMz[c-2]	ObsMz[c-3]	ObsMz[c-4]	ObsMz[c-5]	ObsMz[c-6]	ObsMz[c-7]	ObsMz[c-8]	ObsMz[c-9]	ObsMz[s1-1]	ObsMz[s1-2]	Rt[c-1]	Rt[c-2]	Rt[c-3]	Rt[c-4]	Rt[c-5]	Rt[c-6]	Rt[c-7]	Rt[c-8]	Rt[c-9]	Rt[s1-1]	Rt[s1-2]	It.[c-1]	It.[c-2]	It.[c-3]	It.[c-4]	It.[c-5]	It.[c-6]	It.[c-7]	It.[c-8]	It.[c-9]	It.[s1-1]	It.[s1-2]	z[c-1]	z[c-2]	z[c-3]	z[c-4]	z[c-5]	z[c-6]	z[c-7]	z[c-8]	z[c-9]	z[s1-1]	z[s1-2]	Delta(Da)[c-1]	Delta(Da)[c-2]	Delta(Da)[c-3]	Delta(Da)[c-4]	Delta(Da)[c-5]	Delta(Da)[c-6]	Delta(Da)[c-7]	Delta(Da)[c-8]	Delta(Da)[c-9]	Delta(Da)[s1-1]	Delta(Da)[s1-2]	Delta(ppm)[c-1]	Delta(ppm)[c-2]	Delta(ppm)[c-3]	Delta(ppm)[c-4]	Delta(ppm)[c-5]	Delta(ppm)[c-6]	Delta(ppm)[c-7]	Delta(ppm)[c-8]	Delta(ppm)[c-9]	Delta(ppm)[s1-1]	Delta(ppm)[s1-2]	mScore[c-1]	mScore[c-2]	mScore[c-3]	mScore[c-4]	mScore[c-5]	mScore[c-6]	mScore[c-7]	mScore[c-8]	mScore[c-9]	mScore[s1-1]	mScore[s1-2]	Grade[c-1]	Grade[c-2]	Grade[c-3]	Grade[c-4]	Grade[c-5]	Grade[c-6]	Grade[c-7]	Grade[c-8]	Grade[c-9]	Grade[s1-1]	Grade[s1-2]	Occupy[c-1]	Occupy[c-2]	Occupy[c-3]	Occupy[c-4]	Occupy[c-5]	Occupy[c-6]	Occupy[c-7]	Occupy[c-8]	Occupy[c-9]	Occupy[s1-1]	Occupy[s1-2]	PQ[c-1]	PQ[c-2]	PQ[c-3]	PQ[c-4]	PQ[c-5]	PQ[c-6]	PQ[c-7]	PQ[c-8]	PQ[c-9]	PQ[s1-1]	PQ[s1-2]	S/N[c-1]	S/N[c-2]	S/N[c-3]	S/N[c-4]	S/N[c-5]	S/N[c-6]	S/N[c-7]	S/N[c-8]	S/N[c-9]	S/N[s1-1]	S/N[s1-2]	IntensityRatio[c-1]	IntensityRatio[c-2]	IntensityRatio[c-3]	IntensityRatio[c-4]	IntensityRatio[c-5]	IntensityRatio[c-6]	IntensityRatio[c-7]	IntensityRatio[c-8]	IntensityRatio[c-9]	IntensityRatio[s1-1]	IntensityRatio[s1-2]	PeakDataPoint[c-1]	PeakDataPoint[c-2]	PeakDataPoint[c-3]	PeakDataPoint[c-4]	PeakDataPoint[c-5]	PeakDataPoint[c-6]	PeakDataPoint[c-7]	PeakDataPoint[c-8]	PeakDataPoint[c-9]	PeakDataPoint[s1-1]	PeakDataPoint[s1-2]	
0	AEA(15:1)+NH4	AEA(15:1)+NH4	AEA	(15:1)	(15:1)			301.28495447000006	C17 H37 O2 N2	0.038214092214530204	0.08379979587821206	-1438464.2612222221	-156076.83972222224	1495617.9432222222	57153.682	170352.33022222226	14275.4905	1.092945371529248	1.092945371529248	155.5414251245994	10.594845448505069	146.16683710074395	70.56745119323736	0.6922222222222223	0.695	76297.56514501978	1.8217514530639138	15200.294	1504275.744	6780097.617	352888.754	166968.707	522762.86	79518.273	202219.469	3836629.771	61435.457	52871.907	5959.731	198109.762	694449.675	43965.813	21701.235	57162.687	15829.424	17007.207	478985.438	21398.778	7152.203																							1.109	1.096	1.105	1.088	1.12	1.092	1.109	1.101	1.082	1.102	1.159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-7	-6	586	-5	-4	-3	-2		521	-8	-9	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	301.28495	301.28495	301.285282	301.28495	301.28495	301.28495	301.28495	301.28495	301.285575	301.28495	301.28495	1.109	1.096	1.105	1.088	1.12	1.092	1.109	1.101	1.082	1.102	1.159			360987.84375						407091.3125			1	1	1	1	1	1	1	1	1	1	1	4.470000078526937E-6	4.470000078526937E-6	3.275299999359049E-4	4.470000078526937E-6	4.470000078526937E-6	4.470000078526937E-6	4.470000078526937E-6	4.470000078526937E-6	6.205299999351155E-4	4.470000078526937E-6	4.470000078526937E-6	0.014836453039582597	0.014836453039582597	1.0871103753324602	0.014836453039582597	0.014836453039582597	0.014836453039582597	0.014836453039582597	0.014836453039582597	2.0596116424954225	0.014836453039582597	0.014836453039582597	0.0	0.0	7.219646976754307	0.0	0.0	0.0	0.0	0.0	7.20971909917911	0.0	0.0			C						C			0.0	0.0	72.19646976754306	0.0	0.0	0.0	0.0	0.0	72.09719099179111	0.0	0.0	0.63	0.78	0.62	0.79	0.57	0.63	0.9	0.52	0.79	0.94	0.45	1.2821226201439238	211.1340842743046	686016.94	93.23580199539524	0.016261630362065477	135.3257951561132	2.3783116980319208	0.14329831388148664	217.63062948999303	2.6848295236477346	0.958673382480093	2.4052	5.1168	2.2884	3.5299	2.6354	5.1275	3.0813	2.3532	5.4478	2.5442	2.9024	3	12	11	11	10	13	7	14	13	3	7	
0	AEA(15:1)+NH4	AEA(15:1)+NH4	AEA	(15:1)	(15:1)			301.28495447000006	C17 H37 O2 N2	0.08088463602236874	0.10880013553664429	-2554937.767611111	-205894.13966666666	2779779.196111111	224841.42849999998	231030.26366666667	25136.124	1.5210639599724662	1.5210639599724662	159.89257350626994	0.7259771143583075	153.25065647189845	1.072936977018566	0.9533333333333334	0.7949999999999999	44.23764428437161	1.9772077417114517	111110.625	2334852.467	1.3303560662E7	731878.093	476705.94	956345.901	285603.522	236070.682	6581884.873	223687.22	225995.637	13236.009	199435.278	1045304.676	62487.716	42261.529	83834.007	25312.927	27314.528	580085.703	24945.421	25326.827																							1.496	1.539	1.517	1.499	1.54	1.518	1.541	1.521	1.518	1.566	1.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-15	721	724	-14	-13	-12	-11	-10	737	-16	-17	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	301.28495	301.285531	301.285327	301.28495	301.28495	301.28495	301.28495	301.28495	301.285753	301.28495	301.28495	1.496	1.539	1.517	1.499	1.54	1.518	1.541	1.521	1.518	1.566	1.53		151987.6875	1005789.25						570652.5625			1	1	1	1	1	1	1	1	1	1	1	4.470000078526937E-6	5.76529999932518E-4	3.725299999359777E-4	4.470000078526937E-6	4.470000078526937E-6	4.470000078526937E-6	4.470000078526937E-6	4.470000078526937E-6	7.98529999940456E-4	4.470000078526937E-6	4.470000078526937E-6	0.014836453039582597	1.9135704965643245	1.2364706382079618	0.014836453039582597	0.014836453039582597	0.014836453039582597	0.014836453039582597	0.014836453039582597	2.6504144601086224	0.014836453039582597	0.014836453039582597	0.0	6.128838936553343	8.720586222786812	0.0	0.0	0.0	0.0	0.0	7.638793321896237	0.0	0.0		C	C						C			0.0	61.288389365533426	87.20586222786812	0.0	0.0	0.0	0.0	0.0	76.38793321896237	0.0	0.0	0.89	0.96	0.97	0.96	0.96	0.97	0.97	0.92	0.98	0.75	0.84	1.7191706583097426	51.057542993977215	111.95694989959368	18.890610416569118	1.4369348877667631	45.40651258779157	11.723597964157294	1.054414276658368	154.89306487452075	0.7097620553941403	3.244653428028763	3.6524	7.1335	12.5059	3.5299	2.6354	5.1991	3.4198	2.5805	6.2609	2.9788	3.2068	10	23	21	19	18	23	24	10	19	12	13	
0	AcCa(12:0)+H	AcCa(12:0)+H	AcCa	(12:0)	(12:0)			344.27953547000004	C19 H38 O4 N1	1.0472063851713573	1.1259027836741091	56092.38161111111	33249.96033333335	1188237.1718888888	1244329.5535	264092.33666666667	297342.297	1.0710943810182134	1.0710943810182134	28.158530193923603	1.1372617024449116	30.79922638771836	13.094700262042453	0.9844444444444443	0.99	45.99294674156871	39.29020420823613	841022.101	698937.23	900832.629	1330900.638	1082003.168	1229592.918	1390009.806	1504361.63	1716474.427	1234323.085	1254336.022	163314.759	137682.589	184602.877	332252.74	278995.176	274066.629	322229.292	337627.421	346059.547	324874.265	269810.329																							1.082	1.068	1.078	1.065	1.078	1.071	1.076	1.077	1.063	1.074	1.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-22	-21	-20	502	-19	517	-18	524	502	-23	-24	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	344.27954	344.27954	344.27954	344.2801	344.27954	344.28099	344.27954	344.279719	344.280525	344.27954	344.27954	1.082	1.068	1.078	1.065	1.078	1.071	1.076	1.077	1.063	1.074	1.078				331688.03125		254542.75		337262.28125	340226.9375			1	1	1	1	1	1	1	1	1	1	1	4.5299999555936665E-6	4.5299999555936665E-6	4.5299999555936665E-6	5.645299999628151E-4	4.5299999555936665E-6	0.0014545299999326744	4.5299999555936665E-6	1.8352999995840946E-4	9.895299999698182E-4	4.5299999555936665E-6	4.5299999555936665E-6	0.013157912361562378	0.013157912361562378	0.013157912361562378	1.639743120926824	0.013157912361562378	4.22485175584716	0.013157912361562378	0.533084255815147	2.8742051095745254	0.013157912361562378	0.013157912361562378	0.0	0.0	0.0	7.1730736704145315	0.0	5.893979485861653	0.0	5.61930442745529	10.221384855836384	0.0	0.0				A		A		A	A			0.0	0.0	0.0	35.86536835207266	0.0	29.46989742930826	0.0	28.09652213727645	25.55346213959096	0.0	0.0	0.96	0.99	0.99	0.98	0.98	0.99	0.99	0.99	0.99	0.99	0.99	25.78804861317837	11.523461306209926	72.2694135772118	68.73332039768678	61.483411559215845	41.0440419657099	34.76396354991177	72.5822260360056	25.74863366898838	24.421557329045978	54.15885108742629	6.3795	7.72	7.9687	10.1831	10.0562	7.4129	11.5603	10.0492	9.1688	10.2019	7.5346	11	9	11	6	6	8	8	8	9	6	9	
0	AcCa(14:0)+H	AcCa(14:0)+H	AcCa	(14:0)	(14:0)			372.31083547000003	C21 H42 O4 N1	1.256594041322908	1.128518660536757	940715.8695000005	42224.9458333333	3666164.127	4606879.9965	328551.0886666667	370776.0345	1.766835814042593	1.766835814042593	23.983706794435985	0.15957866459824496	20.16916817882105	2.3864395847692212	0.8755555555555556	0.81	55.950165384535346	24.40547229538187	3796089.543	1886959.985	2587027.399	4168812.163	4465377.131	3620998.605	4030836.983	3904321.153	4535054.181	4601681.632	4612078.361	301307.279	211333.136	279812.388	318586.991	341657.434	327657.454	341503.666	386005.103	449096.347	377032.76	364519.309																							1.756	1.766	1.772	1.757	1.765	1.771	1.766	1.771	1.76	1.761	1.774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-27	-26	843	845	827	836	-25	908	872	849	866	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	372.31084	372.31084	372.310728	372.311195	372.311439	372.310569	372.31084	372.311035	372.311691	372.310588	372.310855	1.756	1.766	1.772	1.757	1.765	1.771	1.766	1.771	1.76	1.761	1.774			126443.195313	239442.40625	309201.25	149242.703125		129035.53125	326876.8125	212235.0	249074.734375	1	1	1	1	1	1	1	1	1	1	1	4.5299999555936665E-6	4.5299999555936665E-6	1.0747000004585061E-4	3.5952999996879953E-4	6.035299999780364E-4	2.6647000004231813E-4	4.5299999555936665E-6	1.9952999997485676E-4	8.555299999670751E-4	2.474700000334451E-4	1.9529999974565726E-5	0.012167252532081311	0.012167252532081311	0.2886566540836288	0.9656715994175508	1.6210379674181346	0.7157191643534363	0.012167252532081311	0.5359231614169189	2.297891757265313	0.664686537315097	0.05245616864712337	0.0	0.0	5.3466270234068975	12.865525827602628	12.069211423795684	5.090023151595626	0.0	6.612278420202732	8.85705214528154	11.496321876502568	5.358640513714989			B	A	A	B		A	A	A	B	0.0	0.0	53.46627023406898	64.32762913801314	60.34605711897842	50.900231515956264	0.0	33.06139210101366	44.28526072640769	57.48160938251284	53.586405137149896	0.78	0.95	0.91	0.85	0.81	0.91	0.82	0.91	0.94	0.83	0.79	19.675437562933425	43.3961140326479	48.30881808142428	78.9327227731577	73.53920641492167	69.1813623287568	14.909194436092719	70.41591703592623	85.19271579495744	17.83226042010876	30.978684170654976	20.6783	4.4508	4.5451	10.5998	10.9487	6.3431	9.0332	4.4756	5.2673	16.5965	21.8558	19	18	20	35	26	22	22	20	20	22	19	
0	AcCa(16:0)+H	AcCa(16:0)+H	AcCa	(16:0)	(16:0)			400.34213547	C23 H46 O4 N1	1.0808657471367682	1.0961788341592953	943528.5213333312	92184.09394444455	1.1667839038666667E7	1.2611367559999999E7	958465.4955555554	1050649.5895	2.64277754675992	2.64277754675992	18.478088025134603	2.5465732891324957	18.375725056347918	0.6473965052392758	0.9088888888888889	0.94	237027.8176773861	519613.5856702454	1.0372668126E7	8257764.415	1.0138231915E7	1.0785123834E7	1.1574424241E7	1.1954311125E7	1.2423755442E7	1.4019494948E7	1.5484777302E7	1.283846036E7	1.238427476E7	970948.719	640638.149	764607.557	899453.265	970841.882	973550.046	1051153.117	1155091.038	1199905.687	1055459.237	1045839.942																							2.632	2.653	2.649	2.64	2.642	2.639	2.64	2.643	2.637	2.645	2.651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1365	1307	1297	1297	1274	1314	1354	1320	1288	1331	1356	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	400.343014	400.342782	400.342373	400.342546	400.343012	400.342673	400.342768	400.342898	400.342766	400.342566	400.342499	2.632	2.653	2.649	2.64	2.642	2.639	2.64	2.643	2.637	2.645	2.651	789590.5	536228.3125	697343.0	837417.3125	959894.625	890192.5	1038435.3125	1031928.25	1034266.6875	1045736.3125	1029812.0625	1	1	1	1	1	1	1	1	1	1	1	8.785299999658491E-4	6.465299999831586E-4	2.3752999999260282E-4	4.1053000001056716E-4	8.765299999708986E-4	5.375299999741401E-4	6.325299999616618E-4	7.625299999745039E-4	6.305299999667113E-4	4.30529999960072E-4	3.635299999587005E-4	2.19444800366681	1.6149436761737184	0.5933175125664542	1.025447894782813	2.189452276717903	1.3426765567483474	1.5799735873893819	1.9046958399202643	1.5749778604404747	1.0754051642718836	0.9080483110575353	23.67637122261666	12.510406330186873	24.070142568392786	34.623394059257414	34.84539438440766	31.73934933520216	32.85768112145136	23.001318305224025	32.70163802574476	32.07564300995588	40.264438233181075	A	A	A	A	A	A	A	A	A	A	A	78.92123740872219	62.55203165093436	80.23380856130929	86.55848514814355	87.11348596101915	79.3483733380054	82.14420280362839	76.67106101741342	81.75409506436189	80.1891075248897	80.52887646636215	0.97	0.85	0.89	0.93	0.92	0.92	0.93	0.88	0.89	0.92	0.96	300.4000241300797	232.70315144960014	83.42686637874048	221.43862595796668	959894.63	185.57531244803684	433.3294278612162	374.8556882490419	1171524.0	349.0413404908181	1038878.13	27.4493	39.1806	23.7996	36.5806	37.5033	42.3007	32.7387	29.0581	38.5255	34.6909	31.8326	15	17	18	17	15	16	16	16	16	16	15	
0	AcCa(16:1)+H	AcCa(16:1)+H	AcCa	(16:1)	(16:1)			398.3264854700001	C23 H44 O4 N1	1.1774241039726334	1.1704685020365735	347797.3878333331	25948.57711111111	1960260.0776666668	2308057.4655	152219.1888888889	178167.766	1.88514964046496	1.88514964046496	28.830909239266507	0.9447581157387465	22.26555254791599	8.250938271847577	0.8844444444444445	0.88	14.562659241407722	31.993776770464393	1765432.642	1250170.164	1042817.477	1944983.792	2091058.2	1891757.731	2302966.431	2729801.004	2623353.258	2323476.325	2292638.606	135687.427	97007.34	114444.689	147756.934	155709.787	160390.842	169837.813	179656.994	209480.874	167772.934	188562.598																							1.876	1.879	1.898	1.893	1.891	1.891	1.889	1.896	1.887	1.879	1.879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-34	-33	-32	-31	-30	-29	968	-28	940	950	968	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	398.32649	398.32649	398.32649	398.32649	398.32649	398.32649	398.326997	398.32649	398.327351	398.327007	398.32652	1.876	1.879	1.898	1.893	1.891	1.891	1.889	1.896	1.887	1.879	1.879							145031.09375		184501.359375	161813.0625	171898.65625	1	1	1	1	1	1	1	1	1	1	1	4.529999898750248E-6	4.529999898750248E-6	4.529999898750248E-6	4.529999898750248E-6	4.529999898750248E-6	4.529999898750248E-6	5.115299999260969E-4	4.529999898750248E-6	8.655299999418276E-4	5.215299999008494E-4	3.452999993669437E-5	0.011372580192364397	0.011372580192364397	0.011372580192364397	0.011372580192364397	0.011372580192364397	0.011372580192364397	1.2841978090473294	0.011372580192364397	2.1729160161683874	1.3093028430822944	0.08668768258267122	0.0	0.0	0.0	0.0	0.0	0.0	9.45937097139706	0.0	11.16278204661265	5.9278317105653855	8.036269941491254							A		A	A	A	0.0	0.0	0.0	0.0	0.0	0.0	47.2968548569853	0.0	55.81391023306325	29.639158552826927	40.18134970745627	0.93	0.93	0.9	0.84	0.88	0.86	0.9	0.86	0.86	0.85	0.91	19.5457995543262	7.926915105140013	10.31783886381235	28.740928259746806	10.832771437010978	10.898595715632416	16.539420125333315	16.84712030522459	9.414543806442822	16.00433913113697	47.98321440979181	8.3905	5.3573	6.0236	8.6136	10.423	9.44	9.5554	9.171	7.2959	9.2197	12.0974	23	29	12	25	24	22	27	30	24	24	20	
0	AcCa(18:1)+H	AcCa(18:1)+H	AcCa	(18:1)	(18:1)			426.35778547000007	C25 H48 O4 N1	1.1141795173096107	1.1930059656798275	289984.8552777781	36283.34477777776	2539727.458222222	2829712.3135	187990.79422222226	224274.13900000002	2.8082798812612073	2.8082798812612073	21.386882498459972	3.3129497774664958	21.43932721850707	0.10726877062538664	0.9822222222222222	0.99	48.54808829942494	61.21097028124149	2074082.242	1846496.852	2134769.516	2186628.162	2454655.988	2747775.934	2802111.188	3103067.623	3507959.619	2763423.211	2896001.416	167946.983	123037.027	151581.262	170618.627	187974.372	200881.554	200559.605	245103.798	244213.92	224104.026	224444.252																							2.821	2.856	2.811	2.8	2.807	2.798	2.797	2.84	2.778	2.806	2.844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-42	-41	-40	-39	1371	-38	-37	-36	-35	1375	-43	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	426.35779	426.35779	426.35779	426.35779	426.358368	426.35779	426.35779	426.35779	426.35779	426.358161	426.35779	2.821	2.856	2.811	2.8	2.807	2.798	2.797	2.84	2.778	2.806	2.844					181332.28125					117090.023438		1	1	1	1	1	1	1	1	1	1	1	4.5299999555936665E-6	4.5299999555936665E-6	4.5299999555936665E-6	4.5299999555936665E-6	5.825299999173694E-4	4.5299999555936665E-6	4.5299999555936665E-6	4.5299999555936665E-6	4.5299999555936665E-6	3.755299999284034E-4	4.5299999555936665E-6	0.010624879174189285	0.010624879174189285	0.010624879174189285	0.010624879174189285	1.3662938024579783	0.010624879174189285	0.010624879174189285	0.010624879174189285	0.010624879174189285	0.8807860738708779	0.010624879174189285	0.0	0.0	0.0	0.0	6.758324925614679	0.0	0.0	0.0	0.0	5.257313278717836	0.0					A					A		0.0	0.0	0.0	0.0	33.79162462807339	0.0	0.0	0.0	0.0	26.286566393589183	0.0	0.99	0.95	0.99	0.99	0.99	0.99	0.99	0.98	0.97	0.99	0.99	47.38233790552339	44.36029186204478	27.647960351807903	26.793760616414026	80.0773187914568	32.45998378188615	58.374166909207446	61.31730983492862	58.51966464155529	55.96752844159706	66.45441212088592	21.7526	13.246	16.6457	13.6653	17.4253	18.8127	13.3929	17.1712	29.3347	10.5369	16.2234	20	24	24	24	24	22	23	24	24	16	23	
0	BisMePA(18:3e_16:0)+NH4	BisMePA(34:3e)+NH4	BisMePA	(18:3e_16:0)	(18:3e)	(16:0)		702.54321847	C39 H77 O7 N1 P1	0.9328031256307661	0.9214472191709527	-8.208175941266656E7	-1.0821199923666656E7	1.2215115685536666E9	1.139429809141E9	1.3775705722266665E8	1.26935857299E8	16.247	16.247	6.358872396179072	0.8876223752395175	7.093706949331299	0.5117540776646132	0.9866666666666668	0.99	111.0657118993624	71.7899032931725	1.365247525011E9	1.276885207109E9	1.272415605368E9	1.150671286566E9	1.226408888406E9	1.247724071749E9	1.13068937262E9	1.182218883832E9	1.141343276322E9	1.146581369701E9	1.132278248581E9	1.52258823602E8	1.37593561648E8	1.48206572414E8	1.29141398429E8	1.43502095349E8	1.40794905542E8	1.23283771061E8	1.38153368184E8	1.26879018775E8	1.2647652114E8	1.27395193458E8																							16.245	16.238	16.237	16.216	16.242	16.22	16.251	16.236	16.224	16.216	16.238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-51	-50	-49	-48	-47	-46	8802	-45	-44	-52	-53	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	MS2	702.54322	702.54322	702.54322	702.54322	702.54322	702.54322	702.544643	702.54322	702.54322	702.54322	702.54322	16.245	16.238	16.237	16.216	16.242	16.22	16.251	16.236	16.224	16.216	16.238							4075285.5					1	1	1	1	1	1	1	1	1	1	1	1.5299999631679384E-6	1.5299999631679384E-6	1.5299999631679384E-6	1.5299999631679384E-6	1.5299999631679384E-6	1.5299999631679384E-6	0.0014245299998947303	1.5299999631679384E-6	1.5299999631679384E-6	1.5299999631679384E-6	1.5299999631679384E-6	0.002177801910179953	0.002177801910179953	0.002177801910179953	0.002177801910179953	0.002177801910179953	0.002177801910179953	2.0276759670345608	0.002177801910179953	0.002177801910179953	0.002177801910179953	0.002177801910179953	0.0	0.0	0.0	0.0	0.0	0.0	6.927385849110026	0.0	0.0	0.0	0.0							B					0.0	0.0	0.0	0.0	0.0	0.0	22.564774752801384	0.0	0.0	0.0	0.0	0.98	0.98	0.99	0.99	0.99	0.99	0.98	0.99	0.99	0.99	0.99	82.45743958106611	345.37722342267256	76.4487384095717	82.41079149511734	76.6101319307142	84.41890705466814	79.83682912007336	97.37459796883458	74.6567481115437	61.11615982116814	82.46364676517686	41.975	24.5776	38.1952	24.9814	36.9868	27.7978	20.6008	36.0797	26.3834	33.4949	42.0075	16	17	16	16	16	16	16	17	16	16	16	
